Source,Target,Type
69539478903,3521474386,directed
64490148261,3521474386,directed
2137930087,3521474386,directed
59582768493,3521474386,directed
9286885997,3521474386,directed
3991021498,3521474386,directed
3993005019,3521474386,directed
47304714281,3521474386,directed
7048072268,3521474386,directed
4444781547,3521474386,directed
1640100804,3521474386,directed
2240751865,3521474386,directed
5372057375,3521474386,directed
2520270441,3521474386,directed
1742713760,3521474386,directed
5430665573,3521474386,directed
6342954885,3521474386,directed
12912324144,3521474386,directed
507401862,2042300828,directed
44539642535,2042300828,directed
365756860,2042300828,directed
53076719790,2042300828,directed
4607125815,2042300828,directed
638891961,2042300828,directed
202597049,2042300828,directed
3179755913,2042300828,directed
3951606103,2042300828,directed
1298514478,2042300828,directed
44079595790,2042300828,directed
2306803886,2042300828,directed
1444513558,2042300828,directed
6115151853,2042300828,directed
515954613,2042300828,directed
7035453338,2042300828,directed
27399453459,2042300828,directed
7451708440,2042300828,directed
219640934,2042300828,directed
4265686120,2042300828,directed
3879748931,3966521202,directed
4075259637,3966521202,directed
4117471964,3966521202,directed
3781551322,3966521202,directed
64048504993,3966521202,directed
4070775938,3966521202,directed
3929535289,3966521202,directed
4508174749,3966521202,directed
4091058877,3966521202,directed
3749696330,3966521202,directed
63006373104,3966521202,directed
3956822628,3966521202,directed
4320604513,3966521202,directed
3999910616,3966521202,directed
44959652146,3966521202,directed
3633938247,3966521202,directed
58350735536,3966521202,directed
1376184438,3966521202,directed
2342736381,3966521202,directed
3521004741,3966521202,directed
4410175157,1483225763,directed
26263478464,1483225763,directed
53712395510,1483225763,directed
52808382889,1483225763,directed
5170534615,1483225763,directed
57631851347,1483225763,directed
6911431444,1483225763,directed
40712048068,1483225763,directed
6234629393,1483225763,directed
49276532851,1483225763,directed
2948327712,1483225763,directed
44841527352,1483225763,directed
5954080819,1483225763,directed
5380425385,1483225763,directed
2189124889,1483225763,directed
4316552173,1483225763,directed
12112135647,1483225763,directed
2427597005,1483225763,directed
4093868306,1483225763,directed
57870768505,1483225763,directed
65074774088,62773533876,directed
2091511862,62773533876,directed
58742741445,62773533876,directed
1444277990,62773533876,directed
64409276925,62773533876,directed
2487286295,62773533876,directed
3275612448,62773533876,directed
45282252938,62773533876,directed
614837194,62773533876,directed
64027565146,62773533876,directed
273217955,62773533876,directed
51078129898,62773533876,directed
3059817652,62773533876,directed
64575998404,62773533876,directed
23344500992,62773533876,directed
65128153155,62773533876,directed
49050820038,62773533876,directed
34692499923,62773533876,directed
47869992432,64177537521,directed
5531341048,64177537521,directed
45652928327,64177537521,directed
59967642519,64177537521,directed
55258178465,64177537521,directed
30901899798,64177537521,directed
47869992432,59967642519,directed
5531341048,59967642519,directed
45652928327,59967642519,directed
64177537521,59967642519,directed
3147016936,59967642519,directed
3648969678,59967642519,directed
53263760224,59967642519,directed
45603201620,59967642519,directed
7341946613,59967642519,directed
9002069428,59967642519,directed
1363140138,59967642519,directed
7301035313,59967642519,directed
1532896024,59967642519,directed
2996671314,59967642519,directed
51886993572,59967642519,directed
5376818141,59967642519,directed
64683299600,59967642519,directed
62466445101,59967642519,directed
59496866715,59967642519,directed
32514045481,59967642519,directed
1014087218,51886993572,directed
56817425710,51886993572,directed
2972390281,51886993572,directed
47869992432,51886993572,directed
64459383973,51886993572,directed
57385074136,51886993572,directed
5531341048,51886993572,directed
6552260449,51886993572,directed
52608988689,51886993572,directed
64177537521,51886993572,directed
31925909955,51886993572,directed
56130582830,51886993572,directed
55622643474,51886993572,directed
7906114329,51886993572,directed
7786848051,51886993572,directed
13990686065,51886993572,directed
59967642519,51886993572,directed
61215332842,51886993572,directed
8203803103,51886993572,directed
47649700238,51886993572,directed
38455917063,67615269110,directed
63177712552,67615269110,directed
12349512361,67615269110,directed
2026615290,67615269110,directed
5366255708,67615269110,directed
59831930688,67615269110,directed
63950601668,67615269110,directed
30607226,67615269110,directed
24081935,67615269110,directed
69896311428,67615269110,directed
2346731709,67615269110,directed
46656375763,67615269110,directed
2366718220,67615269110,directed
3862058389,67615269110,directed
1646488977,67615269110,directed
48796331024,67615269110,directed
8648027737,67615269110,directed
59603550690,67615269110,directed
9134820568,67615269110,directed
7645364907,67615269110,directed
7995487469,11484171,directed
600633299,11484171,directed
38753303838,11484171,directed
290960370,11484171,directed
39256338381,11484171,directed
329349696,11484171,directed
273376574,11484171,directed
324660870,11484171,directed
17568952,11484171,directed
232781538,11484171,directed
303926092,11484171,directed
254497664,11484171,directed
253715991,11484171,directed
1662979602,11484171,directed
258247784,11484171,directed
3103349,11484171,directed
190698262,11484171,directed
5541224,11484171,directed
40507766,11484171,directed
271225,11484171,directed
4253290500,59306610358,directed
1772452891,59306610358,directed
6893557601,59306610358,directed
48044625834,59306610358,directed
53704732972,59306610358,directed
34059327,59306610358,directed
36742932461,59306610358,directed
62169522913,59306610358,directed
8060931798,59306610358,directed
61953554854,59306610358,directed
3147731664,59306610358,directed
7119737824,59306610358,directed
53205413775,59306610358,directed
3092516436,59306610358,directed
62789543887,59306610358,directed
9542685627,59306610358,directed
8614471946,59306610358,directed
1183938748,59306610358,directed
1914203785,59306610358,directed
53019758839,59306610358,directed
67029829321,2071766150,directed
1606637930,2071766150,directed
3618458899,2071766150,directed
6862914022,2071766150,directed
9463526701,2071766150,directed
62479469219,2071766150,directed
68976194252,2071766150,directed
59306610358,2071766150,directed
68318232892,2071766150,directed
56950319536,2071766150,directed
1387485618,2071766150,directed
52689365353,2071766150,directed
8681905358,2071766150,directed
6697063540,2071766150,directed
322066337,2071766150,directed
7414519662,2071766150,directed
1817208631,2071766150,directed
5518249059,2071766150,directed
57731335423,2071766150,directed
49594941406,2071766150,directed
6611152094,45432108355,directed
45955443700,45432108355,directed
5644121250,45432108355,directed
198844683,45432108355,directed
44340075971,45432108355,directed
31449884984,45432108355,directed
8491487384,45432108355,directed
5629307713,45432108355,directed
1054560382,45432108355,directed
1751643884,45432108355,directed
16608050759,45432108355,directed
4728377024,45432108355,directed
3639447473,45432108355,directed
66933639518,45432108355,directed
340477906,45432108355,directed
46320472086,45432108355,directed
2097619361,45432108355,directed
69713425694,45432108355,directed
3453882107,45432108355,directed
24287131,45432108355,directed
5412870662,51275542746,directed
1461902386,51275542746,directed
322330529,51275542746,directed
17369546215,8627153767,directed
10661785183,8627153767,directed
62721699788,8627153767,directed
2157763716,8627153767,directed
7513778971,8627153767,directed
2060600990,8627153767,directed
5402670999,8627153767,directed
68927363440,8627153767,directed
59158022631,8627153767,directed
50338068985,8627153767,directed
4849390185,8627153767,directed
2158426154,8627153767,directed
235115067,8627153767,directed
11834101738,8627153767,directed
1199189229,8627153767,directed
1251302472,8627153767,directed
67618775711,8627153767,directed
4034656957,8627153767,directed
14433273778,8627153767,directed
45846916203,8627153767,directed
70119456026,68840197534,directed
69552645250,68766730965,directed
70292177802,68766730965,directed
58391739229,68766730965,directed
59906867353,68766730965,directed
49514696242,68766730965,directed
59106550922,68766730965,directed
64234309184,68766730965,directed
11258019,68766730965,directed
7276662385,68766730965,directed
36194676414,68766730965,directed
306309572,68766730965,directed
68826555965,68766730965,directed
1917222513,68766730965,directed
2467303828,68766730965,directed
3630833964,68766730965,directed
70599236954,68766730965,directed
64574699209,68766730965,directed
1493522985,68766730965,directed
6948092667,68766730965,directed
69546804490,68766730965,directed
10131683484,64605585536,directed
26738449841,64605585536,directed
64446896945,64605585536,directed
19465430,64605585536,directed
325188878,64605585536,directed
67659851068,64605585536,directed
23860770,64605585536,directed
8504873895,64605585536,directed
28371809,64605585536,directed
12187949,64605585536,directed
1814951991,64605585536,directed
45195212419,64605585536,directed
66365721570,64605585536,directed
42682970,64605585536,directed
176068647,64605585536,directed
3553736419,64605585536,directed
47323635383,64605585536,directed
221861893,64605585536,directed
5827705316,64605585536,directed
3245657833,64605585536,directed
1565557903,1932667066,directed
58125935370,1932667066,directed
70466291871,1932667066,directed
3929942700,1932667066,directed
47767634100,1932667066,directed
6450097944,1932667066,directed
53367685646,1932667066,directed
6662696448,1932667066,directed
69422249141,1932667066,directed
57601603673,1932667066,directed
35289997960,1932667066,directed
12013076,1932667066,directed
11370479076,1932667066,directed
70245982502,1932667066,directed
14458135967,1932667066,directed
59527421807,1932667066,directed
1187894415,1932667066,directed
62409244817,1932667066,directed
364227790,1932667066,directed
713439760,1932667066,directed
4953791,65476163366,directed
1633763692,65476163366,directed
2006877173,65476163366,directed
67159347988,65476163366,directed
